Segment,1,2,3,4,Total
t7176,29727.880946916874,1312.4,0.0,0.0,29727.880946916874
t7177,22107.744152076877,0.0,0.0,0.0,22107.744152076877
t7178,16868.825532296876,0.0,0.0,0.0,16868.825532296876
t7179,15776.786737904877,0.0,0.0,0.0,15776.786737904877
t7180,16634.825532296876,0.0,0.0,0.0,16634.825532296876
t7181,24630.683147328873,0.0,0.0,0.0,24630.683147328873
t7182,35451.825532296876,0.0,0.0,0.0,35451.825532296876
t7183,43869.825532296876,0.0,0.0,0.0,43869.825532296876
t7184,51253.825532296876,0.0,0.0,0.0,51253.825532296876
t7185,54598.455458816876,0.0,0.0,0.0,54598.455458816876
t7186,51293.35453229688,2272.52,1363.512,170.439,51293.35453229688
t7187,51029.31553229688,2261.2000000000003,1356.72,169.59,51029.31553229688
t7188,53000.40953229688,0.0,1345.416,0.0,53000.40953229688
t7189,51584.105532296875,2220.7200000000003,0.0,0.0,51584.105532296875
t7190,53546.825532296876,0.0,0.0,0.0,53546.825532296876
t7191,53736.825532296876,0.0,0.0,0.0,53736.825532296876
t7192,53345.91353229688,0.0,1353.912,0.0,53345.91353229688
t7193,56099.825532296876,0.0,0.0,0.0,56099.825532296876
t7194,52850.531532296875,2339.28,1403.568,175.446,52850.531532296875
t7195,55972.24853229688,0.0,0.0,173.577,55972.24853229688
t7196,54708.825532296876,0.0,0.0,0.0,54708.825532296876
t7197,52379.825532296876,0.0,0.0,0.0,52379.825532296876
t7198,49764.825532296876,0.0,0.0,0.0,49764.825532296876
t7199,41577.20039661688,0.0,0.0,0.0,41577.20039661688
t7200,29711.825532296876,0.0,0.0,0.0,29711.825532296876
t7201,20962.825532296876,0.0,0.0,0.0,20962.825532296876
t7202,15622.825532296876,0.0,0.0,0.0,15622.825532296876
t7203,13361.825532296876,0.0,0.0,0.0,13361.825532296876
t7204,13824.073532296876,0.0,0.0,46.752,13824.073532296876
t7205,16777.385532296877,770.44,0.0,0.0,16777.385532296877
t7206,23889.825532296876,0.0,0.0,0.0,23889.825532296876
t7207,32658.82553229688,0.0,0.0,0.0,32658.82553229688
t7208,43506.825532296876,0.0,0.0,0.0,43506.825532296876
t7209,52510.825532296876,0.0,0.0,0.0,52510.825532296876
t7210,53009.825532296876,0.0,0.0,0.0,53009.825532296876
t7211,50746.04648565688,2196.92,0.0,0.0,50746.04648565688
t7212,52960.91062320088,0.0,0.0,0.0,52960.91062320088
t7213,50615.38351308888,2191.48,0.0,0.0,50615.38351308888
t7214,52937.80599921688,0.0,0.0,0.0,52937.80599921688
t7215,52268.74430206488,0.0,1333.992,0.0,52268.74430206488
t7216,54835.68032168888,0.0,0.0,0.0,54835.68032168888
t7217,56594.63354121688,0.0,0.0,0.0,56594.63354121688
t7218,57832.57074828088,0.0,0.0,0.0,57832.57074828088
t7219,57185.51244059288,0.0,0.0,0.0,57185.51244059288
t7220,55386.843756784874,0.0,0.0,172.62,55386.843756784874
t7221,51466.142521096874,0.0,1314.2640000000001,0.0,51466.142521096874
t7222,49798.342655088876,0.0,0.0,0.0,49798.342655088876
t7223,42692.86001668888,0.0,0.0,134.424,42692.86001668888
t7224,31085.239796688875,0.0,0.0,0.0,31085.239796688875
t7225,23110.174735936875,0.0,0.0,0.0,23110.174735936875
t7226,18691.118006232875,0.0,0.0,0.0,18691.118006232875
t7227,18231.055239560876,0.0,0.0,0.0,18231.055239560876
t7228,21962.007277208875,0.0,0.0,0.0,21962.007277208875
t7229,28775.949189816874,0.0,0.0,0.0,28775.949189816874
t7230,36095.889945736875,0.0,0.0,0.0,36095.889945736875
t7231,43889.83655584888,0.0,0.0,0.0,43889.83655584888
t7232,53235.77850812088,0.0,0.0,0.0,53235.77850812088
t7233,60570.50307124888,0.0,0.0,188.22,60570.50307124888
t7234,56405.398486832884,2495.16,1497.096,0.0,56405.398486832884
t7235,59977.612262360875,0.0,0.0,0.0,59977.612262360875
t7236,59431.54656912888,0.0,0.0,0.0,59431.54656912888
t7237,56481.52431058488,2435.96,0.0,0.0,56481.52431058488
t7238,58701.44531926488,0.0,0.0,0.0,58701.44531926488
t7239,54835.28743484088,2435.88,1461.528,182.691,54835.28743484088
t7240,59613.32554899288,0.0,0.0,0.0,59613.32554899288
t7241,60545.25468014488,0.0,0.0,0.0,60545.25468014488
t7242,60954.21527074488,0.0,0.0,0.0,60954.21527074488
t7243,59723.151249296876,0.0,0.0,0.0,59723.151249296876
t7244,55432.745532296874,2381.08,0.0,0.0,55432.745532296874
t7245,54367.04943502488,0.0,0.0,0.0,54367.04943502488
t7246,50961.98383773688,0.0,0.0,0.0,50961.98383773688
t7247,43665.56428779288,0.0,0.0,137.355,43665.56428779288
t7248,32411.86098760888,0.0,0.0,0.0,32411.86098760888
t7249,24129.814918944874,0.0,0.0,0.0,24129.814918944874
t7250,19486.825532296876,0.0,0.0,0.0,19486.825532296876
t7251,18104.251181912878,0.0,0.0,60.441,18104.251181912878
t7252,21284.621076480875,0.0,0.0,70.011,21284.621076480875
t7253,27184.368149504873,0.0,717.216,0.0,27184.368149504873
t7254,33822.08491024888,0.0,880.44,0.0,33822.08491024888
t7255,42280.46287146488,0.0,0.0,0.0,42280.46287146488
t7256,51224.42217084088,0.0,0.0,0.0,51224.42217084088
t7257,59008.35637684088,0.0,0.0,0.0,59008.35637684088
t7258,58705.29483868088,0.0,0.0,0.0,58705.29483868088
t7259,58373.233677864875,0.0,0.0,0.0,58373.233677864875
t7260,55724.71217324088,2404.48,0.0,0.0,55724.71217324088
t7261,55156.72801260888,2388.28,0.0,179.121,55156.72801260888
t7262,57817.065343312875,0.0,0.0,0.0,57817.065343312875
t7263,58360.023584624876,0.0,0.0,0.0,58360.023584624876
t7264,59390.958721656876,0.0,0.0,0.0,59390.958721656876
t7265,60664.90431283288,0.0,0.0,0.0,60664.90431283288
t7266,61322.104805376875,0.0,0.0,0.0,61322.104805376875
t7267,60076.49725817688,0.0,0.0,0.0,60076.49725817688
t7268,55319.85111082888,2410.2000000000003,0.0,0.0,55319.85111082888
t7269,50427.29864720088,2276.08,1365.6480000000001,170.70600000000002,50427.29864720088
t7270,51554.60505760088,0.0,0.0,0.0,51554.60505760088
t7271,44481.56745880888,0.0,0.0,0.0,44481.56745880888
t7272,33478.50175539288,0.0,0.0,0.0,33478.50175539288
t7273,23665.720807904872,1068.72,0.0,0.0,23665.720807904872
t7274,19255.036504656877,0.0,523.872,65.484,19255.036504656877
t7275,18937.334324000876,0.0,0.0,0.0,18937.334324000876
t7276,21135.521532296876,976.44,585.864,0.0,21135.521532296876
t7277,28997.208366144874,0.0,0.0,0.0,28997.208366144874
t7278,35662.16377416088,0.0,0.0,0.0,35662.16377416088
t7279,42696.10382202488,0.0,0.0,0.0,42696.10382202488
t7280,51418.04332316888,0.0,0.0,0.0,51418.04332316888
t7281,56560.641479256876,2439.36,0.0,0.0,56560.641479256876
t7282,59028.825532296876,0.0,0.0,0.0,59028.825532296876
t7283,54495.031852824875,2421.4,1452.84,181.605,54495.031852824875
t7284,54290.64019943288,2412.64,1447.584,180.948,54290.64019943288
t7285,58298.77049166488,0.0,0.0,0.0,58298.77049166488
t7286,55728.78641878088,2418.6,0.0,181.395,55728.78641878088
t7287,58852.650057288876,0.0,0.0,0.0,58852.650057288876
t7288,59193.58569548088,0.0,0.0,0.0,59193.58569548088
t7289,59373.79371532888,0.0,0.0,0.0,59373.79371532888
t7290,59356.282502016875,0.0,0.0,0.0,59356.282502016875
t7291,54922.816993952874,2439.76,1463.856,182.982,54922.816993952874
t7292,55050.89260814487,2376.48,0.0,0.0,55050.89260814487
t7293,50561.87161241688,2252.8,1351.68,168.96,50561.87161241688
t7294,49676.687391384876,0.0,1274.28,159.285,49676.687391384876
t7295,44242.18669011288,0.0,0.0,0.0,44242.18669011288
t7296,30750.380340936877,1403.44,842.064,105.258,30750.380340936877
t7297,24931.083807056875,0.0,0.0,0.0,24931.083807056875
t7298,19710.522373248874,0.0,533.496,0.0,19710.522373248874
t7299,19411.976569536873,0.0,0.0,0.0,19411.976569536873
t7300,22784.916781416876,0.0,0.0,0.0,22784.916781416876
t7301,29447.871087896878,0.0,0.0,0.0,29447.871087896878
t7302,35505.85881572488,0.0,0.0,0.0,35505.85881572488
t7303,43200.74509257688,0.0,0.0,0.0,43200.74509257688
t7304,50009.24098536887,2166.44,0.0,0.0,50009.24098536887
t7305,59164.62331980888,0.0,0.0,0.0,59164.62331980888
t7306,54956.48708162488,2441.2400000000002,1464.7440000000001,183.09300000000002,54956.48708162488
t7307,54899.528803560876,2438.8,1463.28,182.91,54899.528803560876
t7308,59023.45274852888,0.0,0.0,0.0,59023.45274852888
t7309,59342.825532296876,0.0,0.0,0.0,59342.825532296876
t7310,59418.825532296876,0.0,0.0,0.0,59418.825532296876
t7311,59928.825532296876,0.0,0.0,0.0,59928.825532296876
t7312,60604.22880665688,0.0,0.0,0.0,60604.22880665688
t7313,61812.16642965688,0.0,0.0,0.0,61812.16642965688
t7314,60847.04576728888,0.0,1545.0720000000001,0.0,60847.04576728888
t7315,58879.01820804088,2536.04,0.0,0.0,58879.01820804088
t7316,59124.99134472088,0.0,0.0,0.0,59124.99134472088
t7317,55740.94936466488,0.0,0.0,0.0,55740.94936466488
t7318,49947.97020152088,2163.92,0.0,0.0,49947.97020152088
t7319,45001.82841572888,0.0,0.0,0.0,45001.82841572888
t7320,33474.76910518488,0.0,0.0,0.0,33474.76910518488
t7321,24419.403454064875,0.0,649.32,0.0,24419.403454064875
t7322,20562.658349896876,0.0,0.0,0.0,20562.658349896876
t7323,19677.598422952873,0.0,0.0,0.0,19677.598422952873
t7324,23077.538252664875,0.0,0.0,0.0,23077.538252664875
t7325,29648.457532296878,0.0,0.0,94.368,29648.457532296878
t7326,36126.825532296876,0.0,0.0,0.0,36126.825532296876
t7327,43174.825532296876,0.0,0.0,0.0,43174.825532296876
t7328,50531.08753229687,0.0,1288.656,161.082,50531.08753229687
t7329,59664.825532296876,0.0,0.0,0.0,59664.825532296876
t7330,59579.825532296876,0.0,0.0,0.0,59579.825532296876
t7331,58119.529532296874,0.0,1471.296,0.0,58119.529532296874
t7332,56920.61553917688,2454.48,0.0,0.0,56920.61553917688
t7333,59318.03614662488,0.0,0.0,0.0,59318.03614662488
t7334,59247.710806624884,0.0,0.0,184.257,59247.710806624884
t7335,58229.199816200875,0.0,1480.728,0.0,58229.199816200875
t7336,60243.86829286488,0.0,0.0,0.0,60243.86829286488
t7337,60663.80610185688,0.0,0.0,0.0,60663.80610185688
t7338,58074.18510612888,2502.56,0.0,0.0,58074.18510612888
t7339,59388.69759348088,0.0,0.0,0.0,59388.69759348088
t7340,57530.638630264875,0.0,0.0,0.0,57530.638630264875
t7341,54469.69314303288,0.0,0.0,169.881,54469.69314303288
t7342,51397.89308561688,0.0,0.0,160.638,51397.89308561688
t7343,44530.10908952488,0.0,0.0,0.0,44530.10908952488
t7344,33183.40878864088,0.0,0.0,0.0,33183.40878864088
t7345,24716.342652136875,0.0,0.0,0.0,24716.342652136875
t7346,19094.881911480876,0.0,518.424,0.0,19094.881911480876
t7347,17818.241134808875,0.0,0.0,0.0,17818.241134808875
t7348,18613.779181424874,0.0,0.0,62.61,18613.779181424874
t7349,22557.568875704877,0.0,0.0,0.0,22557.568875704877
t7350,29212.070037176876,0.0,0.0,0.0,29212.070037176876
t7351,37434.010210464876,0.0,0.0,0.0,37434.010210464876
t7352,47239.94981612888,0.0,0.0,0.0,47239.94981612888
t7353,50627.58321200088,2192.32,0.0,0.0,50627.58321200088
t7354,55358.84437796088,0.0,0.0,0.0,55358.84437796088
t7355,55522.77947800888,0.0,0.0,0.0,55522.77947800888
t7356,55557.71744297688,0.0,0.0,0.0,55557.71744297688
t7357,55869.825532296876,0.0,0.0,0.0,55869.825532296876
t7358,54441.27063599687,0.0,1386.1200000000001,0.0,54441.27063599687
t7359,56476.825532296876,0.0,0.0,0.0,56476.825532296876
t7360,57377.825532296876,0.0,0.0,0.0,57377.825532296876
t7361,58177.825532296876,0.0,0.0,0.0,58177.825532296876
t7362,58412.825532296876,0.0,0.0,0.0,58412.825532296876
t7363,57503.825532296876,0.0,0.0,0.0,57503.825532296876
t7364,55733.965532296876,0.0,0.0,172.86,55733.965532296876
t7365,52022.457532296874,0.0,1321.368,0.0,52022.457532296874
t7366,50170.825532296876,0.0,0.0,0.0,50170.825532296876
t7367,44459.825532296876,0.0,0.0,0.0,44459.825532296876
t7368,32607.86553229688,0.0,843.96,0.0,32607.86553229688
t7369,23170.385532296874,1063.4,638.04,0.0,23170.385532296874
t7370,18029.270522556875,841.48,0.0,0.0,18029.270522556875
t7371,16075.885532296877,0.0,0.0,0.0,16075.885532296877
t7372,16474.985532296876,757.84,0.0,0.0,16474.985532296876
t7373,20239.825532296876,0.0,0.0,0.0,20239.825532296876
t7374,26277.825532296876,0.0,0.0,0.0,26277.825532296876
t7375,35036.825532296876,0.0,0.0,0.0,35036.825532296876
t7376,43868.58553229688,1899.24,0.0,0.0,43868.58553229688
t7377,52565.825532296876,0.0,0.0,0.0,52565.825532296876
t7378,52788.482684968876,0.0,0.0,0.0,52788.482684968876
t7379,52283.04953229688,0.0,1327.776,0.0,52283.04953229688
t7380,51713.70553229687,2226.12,0.0,0.0,51713.70553229687
t7381,54203.825532296876,0.0,0.0,0.0,54203.825532296876
t7382,52446.95608094488,0.0,1349.496,0.0,52446.95608094488
t7383,54715.885532296874,0.0,0.0,0.0,54715.885532296874
t7384,57213.51353229688,0.0,0.0,177.312,57213.51353229688
t7385,56488.51457100088,2444.2400000000002,0.0,183.318,56488.51457100088
t7386,59827.02327883288,0.0,0.0,0.0,59827.02327883288
t7387,58268.857532296875,0.0,1474.968,0.0,58268.857532296875
t7388,56222.18553229688,0.0,1424.64,0.0,56222.18553229688
t7389,54832.825532296876,0.0,0.0,0.0,54832.825532296876
t7390,51237.79702626488,0.0,0.0,0.0,51237.79702626488
t7391,48108.825532296876,0.0,0.0,0.0,48108.825532296876
t7392,43126.825532296876,0.0,0.0,0.0,43126.825532296876
t7393,36521.62553229688,0.0,940.2,0.0,36521.62553229688
t7394,28520.300730832874,0.0,750.264,0.0,28520.300730832874
t7395,23903.502649704875,0.0,0.0,0.0,23903.502649704875
t7396,27441.458949624874,0.0,0.0,0.0,27441.458949624874
t7397,39531.397416824875,0.0,0.0,0.0,39531.397416824875
t7398,49493.33639644088,0.0,0.0,0.0,49493.33639644088
t7399,49837.52310520088,2166.28,0.0,162.471,49837.52310520088
t7400,54654.68480975688,2378.12,0.0,178.359,54654.68480975688
t7401,60331.17444243288,0.0,0.0,0.0,60331.17444243288
t7402,56475.549505688876,2506.6,1503.96,187.995,56475.549505688876
t7403,61173.825532296876,0.0,0.0,0.0,61173.825532296876
t7404,61427.825532296876,0.0,0.0,0.0,61427.825532296876
t7405,61088.05452683687,0.0,0.0,0.0,61088.05452683687
t7406,60936.885532296874,0.0,0.0,0.0,60936.885532296874
t7407,61959.23353229688,0.0,0.0,191.592,61959.23353229688
t7408,62596.44153229688,0.0,1581.384,0.0,62596.44153229688
t7409,65897.82553229688,0.0,0.0,0.0,65897.82553229688
t7410,66311.82553229688,0.0,0.0,0.0,66311.82553229688
t7411,65591.82553229688,0.0,0.0,0.0,65591.82553229688
t7412,63185.54353229688,0.0,0.0,195.282,63185.54353229688
t7413,59724.95653229688,0.0,0.0,184.869,59724.95653229688
t7414,54559.08153229688,0.0,1383.7440000000001,0.0,54559.08153229688
t7415,50304.30353229688,0.0,0.0,156.522,50304.30353229688
t7416,41966.72953229688,0.0,1074.096,0.0,41966.72953229688
t7417,38710.825532296876,0.0,0.0,0.0,38710.825532296876
t7418,34539.89953229688,1515.28,0.0,113.646,34539.89953229688
t7419,34456.825532296876,0.0,0.0,0.0,34456.825532296876
t7420,36161.85853229688,0.0,0.0,113.967,36161.85853229688
t7421,40609.385532296874,1763.44,0.0,0.0,40609.385532296874
t7422,49374.825532296876,0.0,0.0,0.0,49374.825532296876
t7423,52320.959532296874,2258.48,0.0,169.386,52320.959532296874
t7424,54655.88653229688,2416.68,1450.008,181.251,54655.88653229688
t7425,58505.70553229687,2509.12,0.0,0.0,58505.70553229687
t7426,60896.431532296876,0.0,0.0,188.394,60896.431532296876
t7427,58236.17653229688,2505.7200000000003,0.0,187.929,58236.17653229688
t7428,60863.825532296876,0.0,0.0,0.0,60863.825532296876
t7429,60863.825532296876,0.0,0.0,0.0,60863.825532296876
t7430,60964.825532296876,0.0,0.0,0.0,60964.825532296876
t7431,61607.825532296876,0.0,0.0,0.0,61607.825532296876
t7432,63455.730532296875,0.0,0.0,196.095,63455.730532296875
t7433,65368.825532296876,0.0,0.0,0.0,65368.825532296876
t7434,64275.16153229687,0.0,1622.664,0.0,64275.16153229687
t7435,65228.825532296876,0.0,0.0,0.0,65228.825532296876
t7436,62840.58153229688,0.0,0.0,194.244,62840.58153229688
t7437,58278.61753229688,0.0,1475.208,0.0,58278.61753229688
t7438,53651.94553229688,2306.88,0.0,0.0,53651.94553229688
t7439,51388.825532296876,0.0,0.0,0.0,51388.825532296876
t7440,43636.825532296876,0.0,0.0,0.0,43636.825532296876
t7441,31393.359461936878,0.0,0.0,0.0,31393.359461936878
t7442,22931.668532296877,0.0,0.0,74.157,22931.668532296877
t7443,19858.969824936878,0.0,537.552,0.0,19858.969824936878
t7444,22278.825532296876,0.0,0.0,0.0,22278.825532296876
t7445,28439.825532296876,0.0,0.0,0.0,28439.825532296876
t7446,36599.825532296876,0.0,0.0,0.0,36599.825532296876
t7447,43073.70553229687,1866.1200000000001,0.0,0.0,43073.70553229687
t7448,52727.825532296876,0.0,0.0,0.0,52727.825532296876
t7449,59446.19920595688,0.0,1511.136,0.0,59446.19920595688
t7450,60919.36253229687,0.0,0.0,188.463,60919.36253229687
t7451,60933.825532296876,0.0,0.0,0.0,60933.825532296876
t7452,58379.94553229688,2503.88,0.0,0.0,58379.94553229688
t7453,60902.825532296876,0.0,0.0,0.0,60902.825532296876
t7454,59534.72953229688,0.0,1506.096,0.0,59534.72953229688
t7455,61656.145532296876,0.0,0.0,190.68,61656.145532296876
t7456,63740.825532296876,0.0,0.0,0.0,63740.825532296876
t7457,65475.825532296876,0.0,0.0,0.0,65475.825532296876
t7458,66103.82553229688,0.0,0.0,0.0,66103.82553229688
t7459,63912.08953229687,0.0,1613.736,0.0,63912.08953229687
t7460,61759.033532296875,0.0,1560.7920000000001,0.0,61759.033532296875
t7461,57697.385532296874,2475.44,0.0,0.0,57697.385532296874
t7462,56412.825532296876,0.0,0.0,0.0,56412.825532296876
t7463,52423.825532296876,0.0,0.0,0.0,52423.825532296876
t7464,43294.97295657687,0.0,1114.296,0.0,43294.97295657687
t7465,31024.317532296875,0.0,0.0,98.508,31024.317532296875
t7466,25672.825532296876,0.0,0.0,0.0,25672.825532296876
t7467,30092.825532296876,0.0,0.0,0.0,30092.825532296876
t7468,34242.66553229687,1498.16,0.0,0.0,34242.66553229687
t7469,31802.665532296873,0.0,824.16,0.0,31802.665532296873
t7470,37899.30553229688,1650.52,0.0,0.0,37899.30553229688
t7471,47354.249532296875,0.0,1206.576,0.0,47354.249532296875
t7472,56362.72953229688,0.0,1428.096,0.0,56362.72953229688
t7473,61468.709532296874,0.0,0.0,190.116,61468.709532296874
t7474,61145.825532296876,0.0,0.0,0.0,61145.825532296876
t7475,56434.18453229688,2492.92,1495.752,186.969,56434.18453229688
t7476,60043.99653229688,0.0,0.0,185.829,60043.99653229688
t7477,57177.734532296876,2461.48,0.0,184.611,57177.734532296876
t7478,59487.67053229688,0.0,0.0,184.155,59487.67053229688
t7479,59643.02689775688,0.0,0.0,185.568,59643.02689775688
t7480,62004.825532296876,0.0,0.0,0.0,62004.825532296876
t7481,63849.59489775688,0.0,0.0,0.0,63849.59489775688
t7482,63684.681532296876,0.0,1608.144,0.0,63684.681532296876
t7483,63573.41753229687,0.0,1605.4080000000001,0.0,63573.41753229687
t7484,63499.825532296876,0.0,0.0,0.0,63499.825532296876
t7485,59042.825532296876,0.0,1494.0,0.0,59042.825532296876
t7486,56810.825532296876,0.0,0.0,0.0,56810.825532296876
t7487,52928.825532296876,0.0,0.0,0.0,52928.825532296876
t7488,46941.825532296876,0.0,0.0,0.0,46941.825532296876
t7489,39827.33753229688,0.0,1021.488,0.0,39827.33753229688
t7490,34681.825532296876,0.0,0.0,0.0,34681.825532296876
t7491,26134.505532296876,1160.32,0.0,0.0,26134.505532296876
t7492,27057.825532296876,0.0,0.0,0.0,27057.825532296876
t7493,37637.825532296876,0.0,0.0,0.0,37637.825532296876
t7494,47701.825532296876,0.0,0.0,0.0,47701.825532296876
t7495,53936.105532296875,2318.7200000000003,0.0,0.0,53936.105532296875
t7496,58933.51353229688,0.0,1491.3120000000001,0.0,58933.51353229688
t7497,59666.48953229687,0.0,1509.336,0.0,59666.48953229687
t7498,60645.34680137687,0.0,0.0,0.0,60645.34680137687
t7499,59829.11616683687,0.0,0.0,0.0,59829.11616683687
t7500,56696.84553229687,2462.04,0.0,0.0,56696.84553229687
t7501,59453.825532296876,0.0,0.0,0.0,59453.825532296876
t7502,59089.825532296876,0.0,0.0,0.0,59089.825532296876
t7503,59190.825532296876,0.0,0.0,0.0,59190.825532296876
t7504,56538.785532296875,2489.4,1493.64,0.0,56538.785532296875
t7505,57631.09753229687,2536.08,1521.6480000000001,0.0,57631.09753229687
t7506,61991.825532296876,0.0,0.0,0.0,61991.825532296876
t7507,61499.825532296876,0.0,0.0,0.0,61499.825532296876
t7508,55726.97053229688,2462.6,1477.56,184.695,55726.97053229688
t7509,57328.16853229688,0.0,0.0,177.657,57328.16853229688
t7510,54545.825532296876,0.0,0.0,0.0,54545.825532296876
t7511,50789.842532296876,0.0,0.0,157.983,50789.842532296876
t7512,40865.70553229687,1774.1200000000001,0.0,0.0,40865.70553229687
t7513,33519.825532296876,0.0,0.0,0.0,33519.825532296876
t7514,30953.545532296877,0.0,803.28,0.0,30953.545532296877
t7515,30899.825532296876,0.0,0.0,0.0,30899.825532296876
t7516,34099.065532296874,0.0,0.0,107.76,34099.065532296874
t7517,39679.825532296876,0.0,0.0,0.0,39679.825532296876
t7518,44100.825532296876,0.0,0.0,0.0,44100.825532296876
t7519,49442.825532296876,0.0,0.0,0.0,49442.825532296876
t7520,51596.921532296874,0.0,1310.904,0.0,51596.921532296874
t7521,51757.69753229687,2285.08,1371.048,0.0,51757.69753229687
t7522,53943.266897756876,0.0,1376.328,0.0,53943.266897756876
t7523,51766.12153229687,2285.44,1371.2640000000001,0.0,51766.12153229687
