,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t81,2874.7174592922074,0.0,-0.0,0.0,-0.0,0.0,0.0,781.186628140807,-7.6766612339626565,-11834.0,1370.267853754737,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3380.0,694.1747637920437,0.0,-0.0,0.0,-0.0,0.0,0.0,-781.186628140807,-7.6766612339626565,-1614.0
t82,4914.506887307702,0.0,-0.0,0.0,-0.0,0.0,0.0,44.256452430154084,-0.4349047724125132,-11803.0,2306.4785505756545,0.0,-535.5153589867308,0.0,-0.0,0.0,0.0,0.0,-0.0,-3371.0,1148.0769080704902,0.0,-0.0,0.0,-0.0,0.0,0.0,-44.256452430154084,-0.4349047724125132,-1609.0
t83,6096.859733113577,0.0,-0.0,0.0,-0.0,0.0,0.0,960.9637112109303,-9.443316876345904,-11777.0,2788.4874489782264,0.0,-224.08425082896198,0.0,-0.0,0.0,0.0,0.0,-0.0,-3363.0,1313.853804408547,0.0,-0.0,0.0,-0.0,0.0,0.0,-960.9637112109303,-9.443316876345904,-1605.0
t84,6239.579365459318,0.0,-0.0,0.0,-0.0,0.0,0.0,1569.3639283788843,-14.852430528276363,-11661.0,3285.187371303676,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-155.03210789381328,-0.9538999247538397,-3330.0,1396.3949506824279,0.0,-0.0,0.0,-0.0,0.0,0.0,-1414.331820485071,-13.898530603522525,-1590.0
t85,6145.028577367359,0.0,-916.977424600919,0.0,-0.0,0.0,0.0,1533.6991054567486,-15.0715437813419,-11494.0,3075.8142588202254,0.0,-591.4110606709611,0.0,-0.0,0.0,0.0,0.0,-0.0,-3283.0,1407.0821236553643,0.0,-0.0,0.0,-0.0,0.0,0.0,-1533.6991054567486,-15.0715437813419,-1567.0
t86,6169.15272559292,0.0,-0.0,0.0,-0.0,0.0,0.0,1501.9254885807652,-14.7593068789833,-11395.0,2548.396725267062,0.0,-91.99352711779784,0.0,-0.0,0.0,0.0,0.0,-0.0,-3255.0,1361.9962698770223,0.0,-0.0,0.0,-0.0,0.0,0.0,-1501.9254885807652,-14.7593068789833,-1554.0
t87,5087.111618707723,0.0,-0.0,0.0,-0.0,0.0,0.0,1003.177628416863,-9.858149811363939,-11306.0,2150.239146711101,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3229.0,1105.9066281751818,0.0,-0.0,0.0,-0.0,0.0,0.0,-1003.177628416863,-9.858149811363939,-1541.0
t88,3541.832430457866,0.0,-294.5219721669083,0.0,-0.0,0.0,0.0,863.5971599449448,-8.486503225596236,-11423.0,1733.4962722320963,0.0,-579.5600507337557,0.0,-0.0,0.0,0.0,0.0,-0.0,-3262.0,720.3951375878149,0.0,-0.0,0.0,-0.0,0.0,0.0,-863.5971599449448,-8.486503225596236,-1557.0
t89,759.9224407301704,0.0,-0.0,0.0,-0.0,0.0,0.0,50.36419331649522,-0.49492507486040566,-12221.0,567.9911668160835,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3491.0,8.170592808629554,0.0,-0.0,0.0,-0.0,0.0,0.0,-50.36419331649522,-0.49492507486040566,-1666.0
t90,0.0,880.5870113224952,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-12871.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3676.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1755.0
t91,0.0,781.587011322495,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-12772.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3647.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1741.0
t92,0.0,476.0481243579733,-0.0,0.0,-0.0,0.0,0.0,7.6137062736235555,-0.07481930910236897,-12474.0,0.0,398.1334427486578,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3562.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-7.6137062736235555,-0.07481930910236897,-1701.0
t93,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,72.97144081614098,-0.7170847665849932,-11997.0,0.0,262.1334427486586,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3426.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-72.97144081614098,-0.7170847665849932,-1635.0
t94,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,178.9301922714343,-1.7583333112916737,-11207.0,0.0,37.13344274865804,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3201.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-178.9301922714343,-1.7583333112916737,-1528.0
t95,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,314.5970048824173,-3.091520700308643,-10201.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2914.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-314.5970048824173,-3.091520700308643,-1391.0
t96,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,440.3611304415038,-4.327395141222179,-9270.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2648.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-440.3611304415038,-4.327395141222179,-1264.0
t97,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,491.5742602396027,-5.309880598055544,-8676.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,29.988904027453042,-0.1845192823852551,-2478.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-521.5631642670558,-5.12536131567029,-1182.0
t98,0.0,0.0,-317.5292561882035,0.0,-0.0,0.0,0.0,491.7669529778452,-5.973317148093543,-8358.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,71.38749690717614,-0.43924145038885465,-2387.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-563.1544498850213,-5.534075697704688,-1140.0
t99,0.0,0.0,-546.6511896654147,0.0,-0.0,0.0,0.0,560.8279197164494,-5.9123504094886306,-8198.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,25.102710387933975,-0.15445493114605788,-2341.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-585.9306301043835,-5.757895478342573,-1117.0
t100,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,571.8482539223227,-5.892016203616557,-8167.999999999999,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,17.053182297629643,-0.10492684084295795,-2333.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-588.9014362199523,-5.7870893627735995,-1114.0
t101,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,483.74926949973985,-5.991000626200176,-8378.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,77.42464297490237,-0.4763875181161718,-2393.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-561.1739124746422,-5.514613108084005,-1142.0
t102,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,468.0886541868142,-4.599871395911779,-9065.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2589.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-468.0886541868142,-4.599871395911779,-1236.0
t103,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,291.8208246630553,-2.867700919670757,-10371.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2962.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-291.8208246630553,-2.867700919670757,-1414.0
t104,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,188.83287932333087,-1.8556462593951015,-11136.0,0.0,324.878088016054,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3181.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-188.83287932333087,-1.8556462593951015,-1518.0
t105,1222.5799821037133,0.0,-0.0,0.0,-0.0,0.0,0.0,356.7973600388457,-3.506220362103693,-11217.0,821.3653754415285,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3204.0,181.61505481822337,0.0,-0.0,0.0,-0.0,0.0,0.0,-356.7973600388457,-3.506220362103693,-1530.0
t106,3060.803356588659,0.0,-0.0,0.0,-0.0,0.0,0.0,687.5749121370077,-6.756746062089595,-11267.0,1785.2921576264084,0.0,-66.20831609754158,0.0,-0.0,0.0,0.0,0.0,-0.0,-3218.0,521.6431326163714,0.0,-0.0,0.0,-0.0,0.0,0.0,-687.5749121370077,-6.756746062089595,-1536.0
t107,4482.983090093091,0.0,-0.0,0.0,-0.0,0.0,0.0,927.3319802947786,-9.112820429460298,-11216.0,2555.527712822801,0.0,-151.12451467353694,0.0,-0.0,0.0,0.0,0.0,-0.0,-3203.0,757.756275141513,0.0,-0.0,0.0,-0.0,0.0,0.0,-927.3319802947786,-9.112820429460298,-1530.0
t108,5581.671410385,0.0,-0.0,0.0,-0.0,0.0,0.0,1101.894353250902,-10.573551641759217,-11059.0,3027.947293939696,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-69.31941375130756,-0.42651670327957475,-3159.0,842.0334488553481,0.0,-0.0,0.0,-0.0,0.0,0.0,-1032.5749394995944,-10.147034938479642,-1508.0
t109,4861.229394335388,0.0,-0.0,0.0,-0.0,0.0,0.0,1252.3664421519038,-12.306909220993933,-10923.0,2756.909151777614,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,0.0,-0.0,-3119.0,1044.9848257901717,0.0,-0.0,0.0,-0.0,0.0,0.0,-1252.3664421519038,-12.306909220993933,-1489.0
t110,4460.467271928715,0.0,-0.0,0.0,-0.0,0.0,0.0,1360.4413494833502,-13.368953067609647,-10869.0,2317.240119708858,0.0,-11.836921559593705,0.0,-0.0,0.0,0.0,0.0,-0.0,-3104.0,1147.121776968234,0.0,-0.0,0.0,-0.0,0.0,0.0,-1360.4413494833502,-13.368953067609647,-1482.0
t111,4076.923937134293,0.0,-0.0,0.0,-0.0,0.0,0.0,1261.4891325368962,-12.39655720152144,-10783.0,2057.075434159769,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,0.0,-0.0,-3080.0,1035.1971641556913,0.0,-0.0,0.0,-0.0,0.0,0.0,-1261.4891325368962,-12.39655720152144,-1470.0
t112,3133.7445947156507,0.0,-0.0,0.0,-0.0,0.0,0.0,1053.9139314963904,-10.356731580399268,-10853.0,1556.06208595668,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,0.0,-0.0,-3100.0,834.8724930192797,0.0,-0.0,0.0,-0.0,0.0,0.0,-1053.9139314963904,-10.356731580399268,-1479.0
t113,1340.8758040125101,0.0,-0.0,0.0,-0.0,0.0,0.0,271.0422138951455,-2.663511101218231,-11542.0,767.5962106281285,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3296.0,139.0171994136378,0.0,-0.0,0.0,-0.0,0.0,0.0,-271.0422138951455,-2.663511101218231,-1574.0
t114,0.0,274.5346890984894,-0.0,0.0,-0.0,0.0,0.0,32.37042390336512,-0.31810167936093675,-12297.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3512.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-32.37042390336512,-0.31810167936093675,-1676.0
t115,0.0,456.90764027201305,-0.0,0.0,-0.0,0.0,0.0,37.3217674293133,-0.3667581534126524,-12252.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3499.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-37.3217674293133,-0.3667581534126524,-1671.0
t116,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,75.94224693171007,-0.7462786510160253,-11974.0,0.0,424.4802509261834,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3420.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-75.94224693171007,-0.7462786510160253,-1632.0
t117,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,136.3486379482791,-1.339887634446934,-11527.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3292.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-136.3486379482791,-1.339887634446934,-1571.0
t118,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,235.37550846724469,-2.3130171154812156,-10788.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3081.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-235.37550846724469,-2.3130171154812156,-1471.0
t119,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,370.0520523730382,-3.6364732096878414,-9795.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2797.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-370.0520523730382,-3.6364732096878414,-1335.0
t120,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,485.91349088022804,-4.775034702497949,-8937.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2553.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-485.91349088022804,-4.775034702497949,-1218.0
t121,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,399.73779740594927,-5.149347543429917,-8376.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,76.41845196361486,-0.4701965068282872,-2392.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-476.15624936956414,-4.67915103660163,-1141.0
t122,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,516.7572662823403,-5.078134123825687,-8071.0,0.0,0.0,-11.05174454321256,0.0,-0.0,0.0,0.0,0.0,-0.0,-2305.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-516.7572662823403,-5.078134123825687,-1100.0
t123,0.0,0.0,-807.0060381349347,0.0,-0.0,0.0,0.0,537.5529090913226,-5.282491314842883,-7915.0,0.0,0.0,-56.05174454321249,0.0,-0.0,0.0,0.0,0.0,-0.0,-2260.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-537.5529090913226,-5.282491314842883,-1079.0
t124,0.0,0.0,-850.9087251868301,0.0,-0.0,0.0,0.0,542.5042526172708,-5.3311477888945955,-7876.0,0.0,0.0,-48.528881139943806,0.0,-0.0,0.0,0.0,0.0,-0.0,-2249.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-542.5042526172708,-5.3311477888945955,-1074.0
t125,0.0,0.0,-279.79909643740973,0.0,-0.0,0.0,0.0,172.72553904126917,-1.6973606586548167,-8068.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2304.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-172.72553904126917,-1.6973606586548167,-1100.0
t126,0.0,54.6124882043344,-0.0,0.0,-0.0,0.0,0.0,510.6702085099695,-5.018317072756517,-8750.0,0.0,97.8712381595986,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2499.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-510.6702085099695,-5.018317072756517,-1193.0
t127,0.0,461.3619973507308,-0.0,0.0,-0.0,0.0,0.0,337.37318510177937,-3.3153404809465257,-10032.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2865.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-337.37318510177937,-3.3153404809465257,-1368.0
t128,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,233.3949710568654,-2.2935545258605283,-10800.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3085.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-233.3949710568654,-2.2935545258605283,-1473.0
t129,1328.457782478908,0.0,-0.0,0.0,-0.0,0.0,0.0,723.945005819391,-6.00518715528446,-10890.0,1097.646374155626,0.0,-0.0,0.0,-0.0,0.0,0.0,-301.8409161418528,-1.8572025569861539,-3110.0,201.5635486931105,0.0,-0.0,0.0,-0.0,0.0,0.0,-422.1040896775382,-4.147984598298306,-1484.0
t130,3420.9839970776948,0.0,-532.2165339910381,0.0,-0.0,0.0,0.0,698.5179342266744,-6.86428230302356,-10901.0,2328.2104029974303,0.0,-13.807204848165888,0.0,-0.0,0.0,0.0,0.0,-0.0,-3113.0,569.5468161235324,0.0,-0.0,0.0,-0.0,0.0,0.0,-698.5179342266744,-6.86428230302356,-1486.0
t131,5220.016783280495,0.0,-0.0,0.0,-0.0,0.0,0.0,864.1015975082731,-8.281945614737522,-10853.0,2956.5784783654417,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-57.0262370911494,-0.35087778918351936,-3100.0,759.0241530130725,0.0,-0.0,0.0,-0.0,0.0,0.0,-807.0753604171236,-7.931067825554002,-1479.0
t132,5926.685231286873,0.0,-795.0788016053372,0.0,-0.0,0.0,0.0,1504.2640448833365,-13.38543957657649,-10692.0,3234.7383521144247,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-380.197663392571,-2.339325236744923,-3053.0,884.4239702478709,0.0,-0.0,0.0,-0.0,0.0,0.0,-1124.0663814907655,-11.046114339831567,-1458.0
t133,5680.40557955759,0.0,-0.0,0.0,-0.0,0.0,0.0,350.55565605159165,-2.156940381399475,-10515.0,3154.9139599181003,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-350.55565605159165,-2.156940381399475,-3003.0,852.0017517704847,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1434.0
t134,4993.924812560741,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,176.4640453939591,-1.7340986745869635,-10423.0,2546.0380199411948,0.0,-368.6348217919306,0.0,-0.0,0.0,0.0,0.0,-0.0,-2976.0,839.0299327551584,0.0,-0.0,0.0,-0.0,0.0,0.0,-176.4640453939591,-1.7340986745869635,-1421.0
t135,4308.194612970651,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,-0.0,-0.0,-10278.0,2067.3948250125145,0.0,-444.5258910264207,0.0,-0.0,0.0,0.0,0.0,-0.0,-2935.0,743.5230336257025,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1401.0
t136,2960.47324891624,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,737.9375660020135,-7.251656008877986,-10327.0,1153.031741593382,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2950.0,531.3538216047258,0.0,-0.0,0.0,-0.0,0.0,0.0,-737.9375660020135,-7.251656008877986,-1408.0
t137,806.3332743218677,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,219.25588775211048,-2.1546108358645744,-10930.0,648.289209030905,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3121.0,2.7219730052490396,0.0,-0.0,0.0,-0.0,0.0,0.0,-219.25588775211048,-2.1546108358645744,-1490.0
t138,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,138.3291753586584,-1.359350224067621,-11507.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3286.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-138.3291753586584,-1.359350224067621,-1569.0
t139,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,197.64488377172057,-1.9422411529910892,-11322.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3234.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-197.64488377172057,-1.9422411529910892,-1544.0
t140,0.0,605.4344851697497,-0.0,0.0,-0.0,0.0,0.0,266.60635539230617,-2.6199202590540054,-10996.0,0.0,424.4802509261834,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3140.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-266.60635539230617,-2.6199202590540054,-1499.0
t141,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,325.03220899849606,-3.194066652864232,-10561.0,0.0,597.798165335845,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-3016.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-325.03220899849606,-3.194066652864232,-1440.0
t142,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,401.2828992980996,-3.9433763532606294,-9994.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2855.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-401.2828992980996,-3.9433763532606294,-1363.0
t143,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,447.29301137783153,-4.39551420489458,-9224.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2635.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-447.29301137783153,-4.39551420489458,-1257.0
t144,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,374.7263228786361,-5.160822070743021,-8432.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,92.51750814422088,-0.5692526874344773,-2408.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-467.24383102285697,-4.591569383308543,-1150.0
t145,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,504.11506305118445,-5.693948043147579,-7819.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,46.31133920760355,-0.2849498957702392,-2234.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-550.426402258788,-5.408998147377339,-1066.0
t146,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,166.5456266452146,-7.1245116349077655,-7480.0,0.0,0.0,-26.081870840957873,0.0,-0.0,0.0,0.0,343.4252042420494,-2.1130672925471847,-2136.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-509.970830887264,-5.01144434236058,-1020.0
t147,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,707.7336808427112,-6.954844740014739,-7296.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2083.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-707.7336808427112,-6.954844740014739,-994.0
t148,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-531.0331304611861,-13.360726183862397,-7221.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1162.6615665455263,-7.15376186203695,-2063.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-631.62843608434,-6.206964321825449,-984.0
t149,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,621.7257490324434,-6.109651373722021,-7293.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2083.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-621.7257490324434,-6.109651373722021,-994.0
t150,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,584.0955382352365,-5.739862170928994,-7571.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2162.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-584.0955382352365,-5.739862170928994,-1032.0
t151,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,373.5766665656124,-3.6711093237252808,-8073.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2305.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-373.5766665656124,-3.6711093237252808,-1100.0
t152,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,418.2699324499344,-6.005552808385722,-8602.0,0.0,22.075695479786745,-0.0,0.0,-0.0,0.0,0.0,118.60231032635049,-0.7297503493497429,-2456.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-536.8722427762849,-5.275802459035979,-1172.0
t153,2515.844411618735,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-9143.0,1263.5684780679142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2611.0,204.8659579193799,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1247.0
t154,4438.37180648657,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,246.81018180748083,-1.518602933631612,-9471.0,2382.901735221049,0.0,-229.16975233067222,0.0,-0.0,0.0,0.0,-246.81018180748083,-1.518602933631612,-2704.0,656.7892622608842,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1291.0
t155,5631.707460112224,0.0,-203.1888102512751,0.0,-0.0,0.0,0.0,380.4543761455863,-2.3409047693921368,-9563.0,2912.9966444000875,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-380.4543761455863,-2.3409047693921368,-2731.0,845.9371570066854,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1303.0
t156,6488.088903380666,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,1071.220213117143,-7.685421743829321,-9486.0,3286.3331584446673,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-773.3732921230485,-4.75850283650981,-2709.0,1227.4561243499547,0.0,-0.0,0.0,-0.0,0.0,0.0,-297.8469209940945,-2.9269189073195103,-1293.0
t157,6386.27263253827,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,1202.5035354092472,-9.009974976661672,-9312.0,3382.2474027094377,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-763.998762735636,-4.700822121213204,-2659.0,1352.877781388358,0.0,-0.0,0.0,-0.0,0.0,0.0,-438.5047726736112,-4.309152855448468,-1269.0
t158,5858.557243969524,0.0,-1124.1065253451002,0.0,-0.0,0.0,0.0,1114.318803346321,-7.852417704265862,-9115.0,3250.5859208955867,0.0,-597.798165335845,0.0,-0.0,0.0,0.0,-843.1964384452331,-5.1881189652437865,-2603.0,1156.8505194994086,0.0,-0.0,0.0,-0.0,0.0,0.0,-271.1223649010878,-2.6642987390220743,-1242.0
t159,4589.4808268809065,0.0,-0.0,0.0,-0.0,0.0,0.0,1001.3329522894967,-6.306449762258516,-8976.0,2733.097673764358,0.0,-0.0,0.0,-0.0,0.0,0.0,-961.776741708168,-5.917733906925908,-2564.0,905.0087822959597,0.0,-0.0,0.0,-0.0,0.0,0.0,-39.556210581328635,-0.38871585533260694,-1224.0
t160,3161.2278737681695,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-9072.0,1762.722214048022,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-2591.0,535.4657854987082,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1236.0
t161,1049.6296630295114,0.0,-0.0,0.0,-0.0,0.0,0.0,500.785053516728,-4.150336904694259,-9736.0,908.6349058083485,0.0,-0.0,0.0,-0.0,0.0,0.0,-209.8090520176301,-1.2909379976267386,-2780.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-290.97600149909783,-2.85939890706752,-1328.0
t162,0.0,1124.1065253451002,-0.0,0.0,-0.0,0.0,0.0,448.9086689349007,-4.036309962754072,-10403.0,0.0,585.2544093511307,-0.0,0.0,-0.0,0.0,0.0,-102.0905484222321,-0.6281548240622973,-2970.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-346.8181205126686,-3.4081551386917748,-1418.0
